0.162,-0.889024396498853,-1.48219324096553,-2.18517312819086,-2.61843925374746,-0.889024400249568,3.68699553039594e-06,1
0.164,-0.888997080568048,-1.48212328212204,-2.18489333393526,-2.61878906493758,-0.888997084412539,3.77917867933139e-06,1
0.166,-0.888969428474901,-1.48205259420131,-2.18461003267318,-2.61914311293092,-0.888969432414327,3.87250041399516e-06,1
0.168,-0.888941440256786,-1.48198118209447,-2.18432322247122,-2.61950139476982,-0.888941444292304,3.96696076082119e-06,1
0.17,-0.888913115951405,-1.48190905074846,-2.18403290137289,-2.61986390746391,-0.888913120084174,4.06255974699642e-06,1
0.172,-0.888884455596785,-1.48183620516587,-2.18373906739864,-2.62023064799025,-0.888884459827965,4.15929740047929e-06,1
0.174,-0.888855459231275,-1.48176265040482,-2.18344171854586,-2.62060161329345,-0.888855463562022,4.25717375001157e-06,1
0.176,-0.888826126893539,-1.48168839157881,-2.18314085278887,-2.62097680028575,-0.888826131325012,4.356188825132e-06,1
0.178,-0.888796458622548,-1.48161343385656,-2.18283646807899,-2.62135620584722,-0.888796463155905,4.45634265620717e-06,1
0.18,-0.888766454457581,-1.48153778246191,-2.18252856234451,-2.62173982682583,-0.888766459093982,4.55763527442903e-06,1
0.182,-0.888736114438219,-1.48146144267364,-2.18221713349076,-2.62212766003757,-0.888736119178821,4.66006671184517e-06,1
0.184,-0.888705438604337,-1.48138441982535,-2.18190217940002,-2.62251970226664,-0.8887054434503,4.76363700136446e-06,1
0.186,-0.8886744269961,-1.48130671930532,-2.18158369793167,-2.62291595026552,-0.888674431948582,4.86834617678782e-06,1
0.188,-0.888643079653961,-1.48122834655629,-2.18126168692211,-2.62331640075514,-0.88864308471412,4.97419427281418e-06,1
0.19,-0.888611396618653,-1.48114930707545,-2.18093614418479,-2.62372105042499,-0.888611401787648,5.08118132505728e-06,1
0.192,-0.888579377931181,-1.48106960641413,-2.18060706751029,-2.62412989593325,-0.888579383210171,5.18930737007634e-06,1
0.194,-0.888547023632825,-1.48098925017778,-2.18027445466623,-2.62454293390696,-0.888547029022968,5.29857244537656e-06,1
0.196,-0.888514333765125,-1.48090824402574,-2.17993830339738,-2.62496016094213,-0.888514339267581,5.40897658944251e-06,1
0.198,-0.888481308369885,-1.48082659367111,-2.17959861142561,-2.62538157360389,-0.888481313985812,5.5205198417441e-06,1
0.2,-0.88844794748916,-1.4807443048806,-2.17925537644996,-2.6258071684266,-0.888447953219716,5.63320224276254e-06,1
0.202,-0.888414251165254,-1.48066138347437,-2.17890859614662,-2.62623694191404,-0.888414257011599,5.74702383400731e-06,1
0.204,-0.888380219440712,-1.48057783532587,-2.17855826816894,-2.62667089053952,-0.888380225404005,5.86198465803574e-06,1
0.206,-0.888345852358322,-1.48049366636168,-2.17820439014746,-2.62710901074602,-0.888345858439722,5.97808475846451e-06,1
0.208,-0.888311149961099,-1.48040888256134,-2.17784695968995,-2.62755129894637,-0.888311156161763,6.09532418000229e-06,1
0.21,-0.888276112292284,-1.48032348995723,-2.17748597438136,-2.62799775152335,-0.888276118613373,6.21370296845678e-06,1
0.212,-0.888240739395339,-1.48023749463434,-2.17712143178392,-2.62844836482987,-0.888240745838013,6.33322117076599e-06,1
0.214,-0.888205031313943,-1.48015090273016,-2.17675332943709,-2.62890313518909,-0.888205037879359,6.45387883500452e-06,1
0.216,-0.888168988091979,-1.48006372043452,-2.17638166485758,-2.62936205889461,-0.888168994781297,6.5756760104148e-06,1
0.218,-0.888132609773536,-1.47997595398936,-2.17600643553941,-2.62982513221059,-0.888132616587916,6.69861274742243e-06,1
0.22,-0.888095896402898,-1.47988760968863,-2.17562763895387,-2.63029235137192,-0.888095903343498,6.82268909765869e-06,1
0.222,-0.88805884802454,-1.47979869387809,-2.17524527254958,-2.63076371258434,-0.88805885509252,6.94790511397627e-06,1
0.224,-0.888021464683121,-1.47970921295515,-2.17485933375248,-2.63123921202466,-0.888021471879641,7.07426085048071e-06,1
0.226,-0.887983746423479,-1.47961917336868,-2.17446981996585,-2.63171884584082,-0.887983753749698,7.20175636253779e-06,1
0.228,-0.887945693290623,-1.47952858161888,-2.17407672857033,-2.63220261015215,-0.8879457007477,7.33039170680836e-06,1
0.23,-0.887907305329729,-1.47943744425705,-2.17368005692392,-2.63269050104948,-0.887907312918824,7.46016694125763e-06,1
0.232,-0.887868582586135,-1.47934576788253,-2.17327980222388,-2.63318251489976,-0.887868590308558,7.59122964989026e-06,1
0.234,-0.887829525105324,-1.47925355915441,-2.17287596205923,-2.6336786471282,-0.887829532962085,7.72328485216769e-06,1
0.236,-0.887790132932926,-1.47916082477313,-2.17246853358213,-2.63417889404573,-0.887790140925184,7.8564801266939e-06,1
0.238,-0.887750406114718,-1.47906757149289,-2.17205751406018,-2.63468325163073,-0.887750414243634,7.99081553688407e-06,1
0.24,-0.88771034469661,-1.47897380611798,-2.17164290073846,-2.63519171583394,-0.887710352963342,8.12629114758619e-06,1
0.242,-0.887669948724634,-1.47887953550283,-2.17122469083949,-2.63570428257858,-0.887669957130342,8.26290702509403e-06,1
0.244,-0.887629218244943,-1.47878476655169,-2.1708028815633,-2.63622094776051,-0.887629226790789,8.40066323717026e-06,1
0.246,-0.887588153303806,-1.47868950621856,-2.17037747008736,-2.63674170724841,-0.887588161990949,8.53955985306328e-06,1
0.248,-0.887546753947596,-1.47859376150642,-2.16994845353382,-2.63726655695616,-0.887546762777232,8.67963200679808e-06,1
